SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea
Des,Hanafin,,"Hanafin, Des",0,70751,4,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,5,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,5,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,72001,5,72001,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,72001,6,72001,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,70751,6,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,6,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,7,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,7,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,72001,7,72001,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,72001,8,72001,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,70751,8,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,8,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,9,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,9,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,72001,9,72001,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,72001,10,72001,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,70751,10,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,10,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,11,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,11,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,72001,11,72001,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,72001,12,72001,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,70751,12,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,12,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,13,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,13,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,72001,13,72001,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,72001,14,72001,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,70751,14,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,14,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,15,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,15,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,72001,15,72001,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,72001,16,72001,2,Labour Panel,Oireachtas,End Of Count,1,Deemed Elected,5,1,13,,Live,"Labour Panel, Live, 2024-08-22"
Des,Hanafin,,"Hanafin, Des",0,70751,16,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,16,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,17,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,17,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,18,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,18,70751,2,Labour Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,19,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
Des,Hanafin,,"Hanafin, Des",0,70751,19,70751,2,Labour Panel,Oireachtas,Exclusion,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,20,70751,2,Labour Panel,Oireachtas,End Of Count,1,Deemed Elected,4,1,15,,Live,"Labour Panel, Live, 2024-09-01"
Des,Hanafin,,"Hanafin, Des",0,70751,20,70751,2,Labour Panel,Oireachtas,End Of Count,1,Deemed Elected,4,1,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Hanafin,,"Hanafin, John",0,27000,1,112401,3,Industrial and Commercial Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
John,Hanafin,,"Hanafin, John",14,27014,2,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
John,Hanafin,,"Hanafin, John",0,27014,3,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
John,Hanafin,,"Hanafin, John",0,27014,4,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
John,Hanafin,,"Hanafin, John",0,27014,5,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
John,Hanafin,,"Hanafin, John",0,27014,6,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
John,Hanafin,,"Hanafin, John",0,27014,7,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,16,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,9000,1,94167,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,9000,2,94167,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,9000,3,94167,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",-9000,0,4,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,"Exclusion of Hannigan, Domini",Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,5,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,6,94167,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,7,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,8,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,9,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,10,94167,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,11,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,12,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,13,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,14,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,15,94167,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,16,94167,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,17,94167,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Domini,Hannigan,,"Hannigan, Domini",0,0,18,94167,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,23,30,,Test,"Agricultural Panel, Test, 2020-09-10"
John,Harte,,"Harte, John",0,45000,1,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",0,45000,1,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",0,15000,1,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",0,15000,2,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",338,45338,2,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",338,45338,2,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",648,45986,3,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",648,45986,3,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",1517,16517,3,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",24823,41340,4,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",69,46055,4,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",69,46055,4,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",17,46072,5,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",17,46072,5,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",1510,42850,5,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",1564,44414,6,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",0,46072,6,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",0,46072,6,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",190,46262,7,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",190,46262,7,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",1302,45716,7,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",584,46300,8,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",1000,47262,8,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",1000,47262,8,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",0,47262,9,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",0,47262,9,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",3619,49919,9,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",0,49919,10,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",1000,48262,10,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",1000,48262,10,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",0,48262,11,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",0,48262,11,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",965,50884,11,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",0,50884,12,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",0,48262,12,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",0,48262,12,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",69,48331,13,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",69,48331,13,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",0,50884,13,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",5602,56486,14,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",259,48590,14,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",259,48590,14,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",2069,50659,15,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",2069,50659,15,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",1000,57486,15,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",11766,69252,16,72001,2,Labour Panel,Nominating Bodies,End Of Count,,Continuing,14,14,13,,Live,"Labour Panel, Live, 2024-08-22"
John,Harte,,"Harte, John",12216,62875,16,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",12216,62875,16,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",2341,65216,17,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",2341,65216,17,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",505,65721,18,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",505,65721,18,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",2000,67721,19,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Harte,,"Harte, John",2000,67721,19,70751,3,Labour Panel,Nominating Bodies,Exclusion,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",22000,89721,20,70751,2,Labour Panel,Nominating Bodies,End Of Count,0,Continuing,14,9,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Harte,,"Harte, John",22000,89721,20,70751,2,Labour Panel,Nominating Bodies,End Of Count,0,Continuing,14,9,20,,Live,"Labour Panel, Live, 2024-09-03"
Pat,Hayes,,"Hayes, Pat",0,4000,1,93667,3,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,4000,2,93667,3,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,4000,3,93667,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",-4000,0,4,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,"Exclusion of Hayes, Pat",Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,5,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,6,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,7,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,8,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,9,93667,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,10,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Pat,Hayes,,"Hayes, Pat",0,0,11,93667,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,24,23,,Test,"Agricultural Panel, Test, 2016-09-05"
